dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp
29/05/2021,29,5,2021,287,15,Bulgaria,BG,BGR,6951482,Europe
28/05/2021,28,5,2021,293,20,Bulgaria,BG,BGR,6951482,Europe
27/05/2021,27,5,2021,393,36,Bulgaria,BG,BGR,6951482,Europe
26/05/2021,26,5,2021,406,68,Bulgaria,BG,BGR,6951482,Europe
25/05/2021,25,5,2021,81,17,Bulgaria,BG,BGR,6951482,Europe
24/05/2021,24,5,2021,81,9,Bulgaria,BG,BGR,6951482,Europe
23/05/2021,23,5,2021,148,13,Bulgaria,BG,BGR,6951482,Europe
22/05/2021,22,5,2021,362,27,Bulgaria,BG,BGR,6951482,Europe
21/05/2021,21,5,2021,368,31,Bulgaria,BG,BGR,6951482,Europe
20/05/2021,20,5,2021,361,37,Bulgaria,BG,BGR,6951482,Europe
19/05/2021,19,5,2021,457,36,Bulgaria,BG,BGR,6951482,Europe
18/05/2021,18,5,2021,677,84,Bulgaria,BG,BGR,6951482,Europe
17/05/2021,17,5,2021,151,9,Bulgaria,BG,BGR,6951482,Europe
16/05/2021,16,5,2021,203,7,Bulgaria,BG,BGR,6951482,Europe
15/05/2021,15,5,2021,518,49,Bulgaria,BG,BGR,6951482,Europe
14/05/2021,14,5,2021,506,44,Bulgaria,BG,BGR,6951482,Europe
13/05/2021,13,5,2021,657,46,Bulgaria,BG,BGR,6951482,Europe
12/05/2021,12,5,2021,877,59,Bulgaria,BG,BGR,6951482,Europe
11/05/2021,11,5,2021,1078,116,Bulgaria,BG,BGR,6951482,Europe
10/05/2021,10,5,2021,241,27,Bulgaria,BG,BGR,6951482,Europe
09/05/2021,9,5,2021,466,16,Bulgaria,BG,BGR,6951482,Europe
08/05/2021,8,5,2021,1123,86,Bulgaria,BG,BGR,6951482,Europe
07/05/2021,7,5,2021,545,27,Bulgaria,BG,BGR,6951482,Europe
06/05/2021,6,5,2021,1635,164,Bulgaria,BG,BGR,6951482,Europe
05/05/2021,5,5,2021,367,61,Bulgaria,BG,BGR,6951482,Europe
04/05/2021,4,5,2021,631,56,Bulgaria,BG,BGR,6951482,Europe
03/05/2021,3,5,2021,348,48,Bulgaria,BG,BGR,6951482,Europe
02/05/2021,2,5,2021,466,45,Bulgaria,BG,BGR,6951482,Europe
01/05/2021,1,5,2021,652,31,Bulgaria,BG,BGR,6951482,Europe
30/04/2021,30,4,2021,1237,90,Bulgaria,BG,BGR,6951482,Europe
29/04/2021,29,4,2021,1382,96,Bulgaria,BG,BGR,6951482,Europe
28/04/2021,28,4,2021,1850,81,Bulgaria,BG,BGR,6951482,Europe
27/04/2021,27,4,2021,1759,194,Bulgaria,BG,BGR,6951482,Europe
26/04/2021,26,4,2021,400,48,Bulgaria,BG,BGR,6951482,Europe
25/04/2021,25,4,2021,798,33,Bulgaria,BG,BGR,6951482,Europe
24/04/2021,24,4,2021,1708,105,Bulgaria,BG,BGR,6951482,Europe
23/04/2021,23,4,2021,1681,103,Bulgaria,BG,BGR,6951482,Europe
22/04/2021,22,4,2021,2002,100,Bulgaria,BG,BGR,6951482,Europe
21/04/2021,21,4,2021,2096,106,Bulgaria,BG,BGR,6951482,Europe
20/04/2021,20,4,2021,2434,217,Bulgaria,BG,BGR,6951482,Europe
19/04/2021,19,4,2021,418,57,Bulgaria,BG,BGR,6951482,Europe
18/04/2021,18,4,2021,1076,38,Bulgaria,BG,BGR,6951482,Europe
17/04/2021,17,4,2021,2126,121,Bulgaria,BG,BGR,6951482,Europe
16/04/2021,16,4,2021,2185,108,Bulgaria,BG,BGR,6951482,Europe
15/04/2021,15,4,2021,2517,125,Bulgaria,BG,BGR,6951482,Europe
14/04/2021,14,4,2021,2944,127,Bulgaria,BG,BGR,6951482,Europe
13/04/2021,13,4,2021,3122,201,Bulgaria,BG,BGR,6951482,Europe
12/04/2021,12,4,2021,462,67,Bulgaria,BG,BGR,6951482,Europe
11/04/2021,11,4,2021,1352,43,Bulgaria,BG,BGR,6951482,Europe
10/04/2021,10,4,2021,2803,138,Bulgaria,BG,BGR,6951482,Europe
09/04/2021,9,4,2021,2957,136,Bulgaria,BG,BGR,6951482,Europe
08/04/2021,8,4,2021,3556,116,Bulgaria,BG,BGR,6951482,Europe
07/04/2021,7,4,2021,4004,132,Bulgaria,BG,BGR,6951482,Europe
06/04/2021,6,4,2021,3860,197,Bulgaria,BG,BGR,6951482,Europe
05/04/2021,5,4,2021,740,82,Bulgaria,BG,BGR,6951482,Europe
04/04/2021,4,4,2021,1919,69,Bulgaria,BG,BGR,6951482,Europe
03/04/2021,3,4,2021,4013,125,Bulgaria,BG,BGR,6951482,Europe
02/04/2021,2,4,2021,3694,116,Bulgaria,BG,BGR,6951482,Europe
01/04/2021,1,4,2021,4207,129,Bulgaria,BG,BGR,6951482,Europe
31/03/2021,31,3,2021,5176,155,Bulgaria,BG,BGR,6951482,Europe
30/03/2021,30,3,2021,4497,203,Bulgaria,BG,BGR,6951482,Europe
29/03/2021,29,3,2021,983,60,Bulgaria,BG,BGR,6951482,Europe
28/03/2021,28,3,2021,2537,49,Bulgaria,BG,BGR,6951482,Europe
27/03/2021,27,3,2021,4129,89,Bulgaria,BG,BGR,6951482,Europe
26/03/2021,26,3,2021,3988,99,Bulgaria,BG,BGR,6951482,Europe
25/03/2021,25,3,2021,4375,106,Bulgaria,BG,BGR,6951482,Europe
24/03/2021,24,3,2021,4851,119,Bulgaria,BG,BGR,6951482,Europe
23/03/2021,23,3,2021,4467,169,Bulgaria,BG,BGR,6951482,Europe
22/03/2021,22,3,2021,943,53,Bulgaria,BG,BGR,6951482,Europe
21/03/2021,21,3,2021,2541,34,Bulgaria,BG,BGR,6951482,Europe
20/03/2021,20,3,2021,4162,115,Bulgaria,BG,BGR,6951482,Europe
19/03/2021,19,3,2021,4008,102,Bulgaria,BG,BGR,6951482,Europe
18/03/2021,18,3,2021,4201,136,Bulgaria,BG,BGR,6951482,Europe
17/03/2021,17,3,2021,4374,107,Bulgaria,BG,BGR,6951482,Europe
16/03/2021,16,3,2021,4637,187,Bulgaria,BG,BGR,6951482,Europe
15/03/2021,15,3,2021,679,51,Bulgaria,BG,BGR,6951482,Europe
14/03/2021,14,3,2021,2019,38,Bulgaria,BG,BGR,6951482,Europe
13/03/2021,13,3,2021,3159,102,Bulgaria,BG,BGR,6951482,Europe
12/03/2021,12,3,2021,3121,95,Bulgaria,BG,BGR,6951482,Europe
11/03/2021,11,3,2021,2774,97,Bulgaria,BG,BGR,6951482,Europe
10/03/2021,10,3,2021,3502,138,Bulgaria,BG,BGR,6951482,Europe
09/03/2021,9,3,2021,2995,150,Bulgaria,BG,BGR,6951482,Europe
08/03/2021,8,3,2021,497,21,Bulgaria,BG,BGR,6951482,Europe
07/03/2021,7,3,2021,1426,22,Bulgaria,BG,BGR,6951482,Europe
06/03/2021,6,3,2021,3004,65,Bulgaria,BG,BGR,6951482,Europe
05/03/2021,5,3,2021,2198,93,Bulgaria,BG,BGR,6951482,Europe
04/03/2021,4,3,2021,1154,22,Bulgaria,BG,BGR,6951482,Europe
03/03/2021,3,3,2021,2403,83,Bulgaria,BG,BGR,6951482,Europe
02/03/2021,2,3,2021,2588,117,Bulgaria,BG,BGR,6951482,Europe
01/03/2021,1,3,2021,247038,10191,Bulgaria,BG,BGR,6951482,Europe
29/07/2021,29,7,2021,198,2,Croatia,HR,HRV,4058165,Europe
28/07/2021,28,7,2021,193,0,Croatia,HR,HRV,4058165,Europe
27/07/2021,27,7,2021,27,2,Croatia,HR,HRV,4058165,Europe
26/07/2021,26,7,2021,125,0,Croatia,HR,HRV,4058165,Europe
25/07/2021,25,7,2021,191,0,Croatia,HR,HRV,4058165,Europe
24/07/2021,24,7,2021,176,0,Croatia,HR,HRV,4058165,Europe
23/07/2021,23,7,2021,179,1,Croatia,HR,HRV,4058165,Europe
22/07/2021,22,7,2021,191,1,Croatia,HR,HRV,4058165,Europe
21/07/2021,21,7,2021,146,3,Croatia,HR,HRV,4058165,Europe
20/07/2021,20,7,2021,18,2,Croatia,HR,HRV,4058165,Europe
19/07/2021,19,7,2021,107,2,Croatia,HR,HRV,4058165,Europe
18/07/2021,18,7,2021,139,2,Croatia,HR,HRV,4058165,Europe
17/07/2021,17,7,2021,131,1,Croatia,HR,HRV,4058165,Europe
16/07/2021,16,7,2021,139,0,Croatia,HR,HRV,4058165,Europe
15/07/2021,15,7,2021,155,2,Croatia,HR,HRV,4058165,Europe
14/07/2021,14,7,2021,83,2,Croatia,HR,HRV,4058165,Europe
13/07/2021,13,7,2021,15,2,Croatia,HR,HRV,4058165,Europe
12/07/2021,12,7,2021,58,0,Croatia,HR,HRV,4058165,Europe
11/07/2021,11,7,2021,88,1,Croatia,HR,HRV,4058165,Europe
10/07/2021,10,7,2021,87,0,Croatia,HR,HRV,4058165,Europe
09/07/2021,9,7,2021,110,2,Croatia,HR,HRV,4058165,Europe
08/07/2021,8,7,2021,141,3,Croatia,HR,HRV,4058165,Europe
07/07/2021,7,7,2021,96,2,Croatia,HR,HRV,4058165,Europe
06/07/2021,6,7,2021,9,1,Croatia,HR,HRV,4058165,Europe
05/07/2021,5,7,2021,56,3,Croatia,HR,HRV,4058165,Europe
04/07/2021,4,7,2021,114,3,Croatia,HR,HRV,4058165,Europe
03/07/2021,3,7,2021,92,3,Croatia,HR,HRV,4058165,Europe
02/07/2021,2,7,2021,103,3,Croatia,HR,HRV,4058165,Europe
01/07/2021,1,7,2021,136,1,Croatia,HR,HRV,4058165,Europe
30/06/2021,30,6,2021,70,3,Croatia,HR,HRV,4058165,Europe
29/06/2021,29,6,2021,14,2,Croatia,HR,HRV,4058165,Europe
28/06/2021,28,6,2021,45,3,Croatia,HR,HRV,4058165,Europe
27/06/2021,27,6,2021,86,1,Croatia,HR,HRV,4058165,Europe
26/06/2021,26,6,2021,118,4,Croatia,HR,HRV,4058165,Europe
25/06/2021,25,6,2021,101,2,Croatia,HR,HRV,4058165,Europe
24/06/2021,24,6,2021,43,2,Croatia,HR,HRV,4058165,Europe
23/06/2021,23,6,2021,75,6,Croatia,HR,HRV,4058165,Europe
22/06/2021,22,6,2021,11,8,Croatia,HR,HRV,4058165,Europe
21/06/2021,21,6,2021,58,5,Croatia,HR,HRV,4058165,Europe
20/06/2021,20,6,2021,84,1,Croatia,HR,HRV,4058165,Europe
19/06/2021,19,6,2021,113,3,Croatia,HR,HRV,4058165,Europe
18/06/2021,18,6,2021,95,3,Croatia,HR,HRV,4058165,Europe
17/06/2021,17,6,2021,146,2,Croatia,HR,HRV,4058165,Europe
16/06/2021,16,6,2021,96,8,Croatia,HR,HRV,4058165,Europe
15/06/2021,15,6,2021,18,20,Croatia,HR,HRV,4058165,Europe
14/06/2021,14,6,2021,59,0,Croatia,HR,HRV,4058165,Europe
13/06/2021,13,6,2021,125,9,Croatia,HR,HRV,4058165,Europe
12/06/2021,12,6,2021,134,13,Croatia,HR,HRV,4058165,Europe
11/06/2021,11,6,2021,184,7,Croatia,HR,HRV,4058165,Europe
10/06/2021,10,6,2021,275,7,Croatia,HR,HRV,4058165,Europe
09/06/2021,9,6,2021,178,5,Croatia,HR,HRV,4058165,Europe
08/06/2021,8,6,2021,43,5,Croatia,HR,HRV,4058165,Europe
07/06/2021,7,6,2021,157,6,Croatia,HR,HRV,4058165,Europe
06/06/2021,6,6,2021,211,13,Croatia,HR,HRV,4058165,Europe
05/06/2021,5,6,2021,88,11,Croatia,HR,HRV,4058165,Europe
04/06/2021,4,6,2021,280,14,Croatia,HR,HRV,4058165,Europe
03/06/2021,3,6,2021,432,8,Croatia,HR,HRV,4058165,Europe
02/06/2021,2,6,2021,216,8,Croatia,HR,HRV,4058165,Europe
01/06/2021,1,6,2021,40,12,Croatia,HR,HRV,4058165,Europe
31/05/2021,31,5,2021,186,12,Croatia,HR,HRV,4058165,Europe
30/05/2021,30,5,2021,338,10,Croatia,HR,HRV,4058165,Europe
29/05/2021,29,5,2021,321,11,Croatia,HR,HRV,4058165,Europe
28/05/2021,28,5,2021,375,10,Croatia,HR,HRV,4058165,Europe
27/05/2021,27,5,2021,538,21,Croatia,HR,HRV,4058165,Europe
26/05/2021,26,5,2021,323,21,Croatia,HR,HRV,4058165,Europe
25/05/2021,25,5,2021,74,26,Croatia,HR,HRV,4058165,Europe
24/05/2021,24,5,2021,251,20,Croatia,HR,HRV,4058165,Europe
23/05/2021,23,5,2021,518,27,Croatia,HR,HRV,4058165,Europe
22/05/2021,22,5,2021,525,28,Croatia,HR,HRV,4058165,Europe
21/05/2021,21,5,2021,695,36,Croatia,HR,HRV,4058165,Europe
20/05/2021,20,5,2021,1000,27,Croatia,HR,HRV,4058165,Europe
19/05/2021,19,5,2021,491,27,Croatia,HR,HRV,4058165,Europe
18/05/2021,18,5,2021,116,30,Croatia,HR,HRV,4058165,Europe
17/05/2021,17,5,2021,480,21,Croatia,HR,HRV,4058165,Europe
16/05/2021,16,5,2021,826,23,Croatia,HR,HRV,4058165,Europe
15/05/2021,15,5,2021,926,41,Croatia,HR,HRV,4058165,Europe
14/05/2021,14,5,2021,1064,34,Croatia,HR,HRV,4058165,Europe
13/05/2021,13,5,2021,1471,40,Croatia,HR,HRV,4058165,Europe
12/05/2021,12,5,2021,876,46,Croatia,HR,HRV,4058165,Europe
11/05/2021,11,5,2021,253,34,Croatia,HR,HRV,4058165,Europe
10/05/2021,10,5,2021,665,45,Croatia,HR,HRV,4058165,Europe
09/05/2021,9,5,2021,1342,36,Croatia,HR,HRV,4058165,Europe
08/05/2021,8,5,2021,1435,33,Croatia,HR,HRV,4058165,Europe
07/05/2021,7,5,2021,1640,40,Croatia,HR,HRV,4058165,Europe
06/05/2021,6,5,2021,2494,51,Croatia,HR,HRV,4058165,Europe
05/05/2021,5,5,2021,1396,46,Croatia,HR,HRV,4058165,Europe
04/05/2021,4,5,2021,349,36,Croatia,HR,HRV,4058165,Europe
03/05/2021,3,5,2021,944,52,Croatia,HR,HRV,4058165,Europe
02/05/2021,2,5,2021,2046,49,Croatia,HR,HRV,4058165,Europe
01/05/2021,1,5,2021,2007,41,Croatia,HR,HRV,4058165,Europe
30/04/2021,30,4,2021,2439,39,Croatia,HR,HRV,4058165,Europe
29/04/2021,29,4,2021,2904,44,Croatia,HR,HRV,4058165,Europe
28/04/2021,28,4,2021,1797,52,Croatia,HR,HRV,4058165,Europe
27/04/2021,27,4,2021,410,51,Croatia,HR,HRV,4058165,Europe
26/04/2021,26,4,2021,1254,39,Croatia,HR,HRV,4058165,Europe
25/04/2021,25,4,2021,2535,31,Croatia,HR,HRV,4058165,Europe
24/04/2021,24,4,2021,2529,46,Croatia,HR,HRV,4058165,Europe
23/04/2021,23,4,2021,2885,46,Croatia,HR,HRV,4058165,Europe
22/04/2021,22,4,2021,3117,49,Croatia,HR,HRV,4058165,Europe
21/04/2021,21,4,2021,2106,42,Croatia,HR,HRV,4058165,Europe
20/04/2021,20,4,2021,410,39,Croatia,HR,HRV,4058165,Europe
19/04/2021,19,4,2021,1565,39,Croatia,HR,HRV,4058165,Europe
18/04/2021,18,4,2021,2627,37,Croatia,HR,HRV,4058165,Europe
17/04/2021,17,4,2021,2698,44,Croatia,HR,HRV,4058165,Europe
16/04/2021,16,4,2021,2927,43,Croatia,HR,HRV,4058165,Europe
15/04/2021,15,4,2021,3099,41,Croatia,HR,HRV,4058165,Europe
14/04/2021,14,4,2021,1936,25,Croatia,HR,HRV,4058165,Europe
13/04/2021,13,4,2021,422,25,Croatia,HR,HRV,4058165,Europe
12/04/2021,12,4,2021,1617,39,Croatia,HR,HRV,4058165,Europe
11/04/2021,11,4,2021,2535,34,Croatia,HR,HRV,4058165,Europe
10/04/2021,10,4,2021,2599,50,Croatia,HR,HRV,4058165,Europe
09/04/2021,9,4,2021,3217,36,Croatia,HR,HRV,4058165,Europe
08/04/2021,8,4,2021,1649,36,Croatia,HR,HRV,4058165,Europe
07/04/2021,7,4,2021,735,30,Croatia,HR,HRV,4058165,Europe
06/04/2021,6,4,2021,138,25,Croatia,HR,HRV,4058165,Europe
05/04/2021,5,4,2021,1376,33,Croatia,HR,HRV,4058165,Europe
04/04/2021,4,4,2021,2234,29,Croatia,HR,HRV,4058165,Europe
03/04/2021,3,4,2021,2362,29,Croatia,HR,HRV,4058165,Europe
02/04/2021,2,4,2021,2422,20,Croatia,HR,HRV,4058165,Europe
01/04/2021,1,4,2021,2623,19,Croatia,HR,HRV,4058165,Europe
31/03/2021,31,3,2021,1487,17,Croatia,HR,HRV,4058165,Europe
30/03/2021,30,3,2021,300,18,Croatia,HR,HRV,4058165,Europe
29/03/2021,29,3,2021,1321,21,Croatia,HR,HRV,4058165,Europe
28/03/2021,28,3,2021,1790,18,Croatia,HR,HRV,4058165,Europe
27/03/2021,27,3,2021,1802,16,Croatia,HR,HRV,4058165,Europe
26/03/2021,26,3,2021,1673,10,Croatia,HR,HRV,4058165,Europe
25/03/2021,25,3,2021,1891,20,Croatia,HR,HRV,4058165,Europe
24/03/2021,24,3,2021,956,22,Croatia,HR,HRV,4058165,Europe
23/03/2021,23,3,2021,150,13,Croatia,HR,HRV,4058165,Europe
22/03/2021,22,3,2021,834,20,Croatia,HR,HRV,4058165,Europe
21/03/2021,21,3,2021,1186,10,Croatia,HR,HRV,4058165,Europe
20/03/2021,20,3,2021,1112,17,Croatia,HR,HRV,4058165,Europe
19/03/2021,19,3,2021,1197,17,Croatia,HR,HRV,4058165,Europe
18/03/2021,18,3,2021,1445,12,Croatia,HR,HRV,4058165,Europe
17/03/2021,17,3,2021,691,12,Croatia,HR,HRV,4058165,Europe
16/03/2021,16,3,2021,129,8,Croatia,HR,HRV,4058165,Europe
15/03/2021,15,3,2021,561,7,Croatia,HR,HRV,4058165,Europe
14/03/2021,14,3,2021,823,23,Croatia,HR,HRV,4058165,Europe
13/03/2021,13,3,2021,823,12,Croatia,HR,HRV,4058165,Europe
12/03/2021,12,3,2021,777,10,Croatia,HR,HRV,4058165,Europe
11/03/2021,11,3,2021,962,4,Croatia,HR,HRV,4058165,Europe
10/03/2021,10,3,2021,491,12,Croatia,HR,HRV,4058165,Europe
09/03/2021,9,3,2021,94,19,Croatia,HR,HRV,4058165,Europe
08/03/2021,8,3,2021,394,5,Croatia,HR,HRV,4058165,Europe
07/03/2021,7,3,2021,658,15,Croatia,HR,HRV,4058165,Europe
06/03/2021,6,3,2021,590,6,Croatia,HR,HRV,4058165,Europe
05/03/2021,5,3,2021,667,9,Croatia,HR,HRV,4058165,Europe
04/03/2021,4,3,2021,747,7,Croatia,HR,HRV,4058165,Europe
03/03/2021,3,3,2021,394,11,Croatia,HR,HRV,4058165,Europe
02/03/2021,2,3,2021,91,11,Croatia,HR,HRV,4058165,Europe
01/03/2021,1,3,2021,242973,5526,Croatia,HR,HRV,4058165,Europe
29/07/2021,29,7,2021,769,2,Cyprus,CY,CYP,888005,Europe
28/07/2021,28,7,2021,791,6,Cyprus,CY,CYP,888005,Europe
27/07/2021,27,7,2021,851,1,Cyprus,CY,CYP,888005,Europe
26/07/2021,26,7,2021,727,2,Cyprus,CY,CYP,888005,Europe
25/07/2021,25,7,2021,789,3,Cyprus,CY,CYP,888005,Europe
24/07/2021,24,7,2021,895,0,Cyprus,CY,CYP,888005,Europe
23/07/2021,23,7,2021,1046,4,Cyprus,CY,CYP,888005,Europe
22/07/2021,22,7,2021,1014,3,Cyprus,CY,CYP,888005,Europe
21/07/2021,21,7,2021,995,1,Cyprus,CY,CYP,888005,Europe
20/07/2021,20,7,2021,1056,5,Cyprus,CY,CYP,888005,Europe
19/07/2021,19,7,2021,858,1,Cyprus,CY,CYP,888005,Europe
18/07/2021,18,7,2021,928,0,Cyprus,CY,CYP,888005,Europe
17/07/2021,17,7,2021,953,1,Cyprus,CY,CYP,888005,Europe
16/07/2021,16,7,2021,1152,0,Cyprus,CY,CYP,888005,Europe
15/07/2021,15,7,2021,1120,1,Cyprus,CY,CYP,888005,Europe
14/07/2021,14,7,2021,1081,2,Cyprus,CY,CYP,888005,Europe
13/07/2021,13,7,2021,832,0,Cyprus,CY,CYP,888005,Europe
12/07/2021,12,7,2021,849,0,Cyprus,CY,CYP,888005,Europe
11/07/2021,11,7,2021,960,0,Cyprus,CY,CYP,888005,Europe
10/07/2021,10,7,2021,882,0,Cyprus,CY,CYP,888005,Europe
09/07/2021,9,7,2021,993,0,Cyprus,CY,CYP,888005,Europe
08/07/2021,8,7,2021,952,0,Cyprus,CY,CYP,888005,Europe
07/07/2021,7,7,2021,827,0,Cyprus,CY,CYP,888005,Europe
06/07/2021,6,7,2021,787,1,Cyprus,CY,CYP,888005,Europe
05/07/2021,5,7,2021,577,5,Cyprus,CY,CYP,888005,Europe
04/07/2021,4,7,2021,583,0,Cyprus,CY,CYP,888005,Europe
03/07/2021,3,7,2021,529,0,Cyprus,CY,CYP,888005,Europe
02/07/2021,2,7,2021,473,0,Cyprus,CY,CYP,888005,Europe
01/07/2021,1,7,2021,429,0,Cyprus,CY,CYP,888005,Europe
30/06/2021,30,6,2021,332,0,Cyprus,CY,CYP,888005,Europe
29/06/2021,29,6,2021,314,0,Cyprus,CY,CYP,888005,Europe
28/06/2021,28,6,2021,216,0,Cyprus,CY,CYP,888005,Europe
27/06/2021,27,6,2021,226,0,Cyprus,CY,CYP,888005,Europe
26/06/2021,26,6,2021,169,0,Cyprus,CY,CYP,888005,Europe
25/06/2021,25,6,2021,175,0,Cyprus,CY,CYP,888005,Europe
24/06/2021,24,6,2021,167,0,Cyprus,CY,CYP,888005,Europe
23/06/2021,23,6,2021,122,0,Cyprus,CY,CYP,888005,Europe
22/06/2021,22,6,2021,67,0,Cyprus,CY,CYP,888005,Europe
21/06/2021,21,6,2021,61,0,Cyprus,CY,CYP,888005,Europe
20/06/2021,20,6,2021,62,0,Cyprus,CY,CYP,888005,Europe
19/06/2021,19,6,2021,76,0,Cyprus,CY,CYP,888005,Europe
18/06/2021,18,6,2021,65,0,Cyprus,CY,CYP,888005,Europe
17/06/2021,17,6,2021,68,0,Cyprus,CY,CYP,888005,Europe
16/06/2021,16,6,2021,64,0,Cyprus,CY,CYP,888005,Europe
15/06/2021,15,6,2021,57,1,Cyprus,CY,CYP,888005,Europe
14/06/2021,14,6,2021,33,0,Cyprus,CY,CYP,888005,Europe
13/06/2021,13,6,2021,42,1,Cyprus,CY,CYP,888005,Europe
12/06/2021,12,6,2021,60,1,Cyprus,CY,CYP,888005,Europe
11/06/2021,11,6,2021,59,4,Cyprus,CY,CYP,888005,Europe
10/06/2021,10,6,2021,77,2,Cyprus,CY,CYP,888005,Europe
09/06/2021,9,6,2021,60,1,Cyprus,CY,CYP,888005,Europe
08/06/2021,8,6,2021,80,1,Cyprus,CY,CYP,888005,Europe
07/06/2021,7,6,2021,29,0,Cyprus,CY,CYP,888005,Europe
06/06/2021,6,6,2021,41,0,Cyprus,CY,CYP,888005,Europe
05/06/2021,5,6,2021,83,1,Cyprus,CY,CYP,888005,Europe
04/06/2021,4,6,2021,53,1,Cyprus,CY,CYP,888005,Europe
03/06/2021,3,6,2021,58,1,Cyprus,CY,CYP,888005,Europe
02/06/2021,2,6,2021,58,0,Cyprus,CY,CYP,888005,Europe
01/06/2021,1,6,2021,50,0,Cyprus,CY,CYP,888005,Europe
31/05/2021,31,5,2021,44,0,Cyprus,CY,CYP,888005,Europe
30/05/2021,30,5,2021,56,0,Cyprus,CY,CYP,888005,Europe
29/05/2021,29,5,2021,73,3,Cyprus,CY,CYP,888005,Europe
28/05/2021,28,5,2021,75,0,Cyprus,CY,CYP,888005,Europe
27/05/2021,27,5,2021,69,0,Cyprus,CY,CYP,888005,Europe
26/05/2021,26,5,2021,79,1,Cyprus,CY,CYP,888005,Europe
25/05/2021,25,5,2021,100,2,Cyprus,CY,CYP,888005,Europe
24/05/2021,24,5,2021,75,1,Cyprus,CY,CYP,888005,Europe
23/05/2021,23,5,2021,91,1,Cyprus,CY,CYP,888005,Europe
22/05/2021,22,5,2021,135,2,Cyprus,CY,CYP,888005,Europe
21/05/2021,21,5,2021,77,2,Cyprus,CY,CYP,888005,Europe
20/05/2021,20,5,2021,135,0,Cyprus,CY,CYP,888005,Europe
19/05/2021,19,5,2021,167,1,Cyprus,CY,CYP,888005,Europe
18/05/2021,18,5,2021,167,1,Cyprus,CY,CYP,888005,Europe
17/05/2021,17,5,2021,165,0,Cyprus,CY,CYP,888005,Europe
16/05/2021,16,5,2021,157,0,Cyprus,CY,CYP,888005,Europe
15/05/2021,15,5,2021,171,4,Cyprus,CY,CYP,888005,Europe
14/05/2021,14,5,2021,213,1,Cyprus,CY,CYP,888005,Europe
13/05/2021,13,5,2021,260,2,Cyprus,CY,CYP,888005,Europe
12/05/2021,12,5,2021,390,2,Cyprus,CY,CYP,888005,Europe
11/05/2021,11,5,2021,276,1,Cyprus,CY,CYP,888005,Europe
10/05/2021,10,5,2021,269,2,Cyprus,CY,CYP,888005,Europe
09/05/2021,9,5,2021,397,2,Cyprus,CY,CYP,888005,Europe
08/05/2021,8,5,2021,324,4,Cyprus,CY,CYP,888005,Europe
07/05/2021,7,5,2021,460,1,Cyprus,CY,CYP,888005,Europe
06/05/2021,6,5,2021,562,1,Cyprus,CY,CYP,888005,Europe
05/05/2021,5,5,2021,509,5,Cyprus,CY,CYP,888005,Europe
04/05/2021,4,5,2021,481,7,Cyprus,CY,CYP,888005,Europe
03/05/2021,3,5,2021,58,1,Cyprus,CY,CYP,888005,Europe
02/05/2021,2,5,2021,463,1,Cyprus,CY,CYP,888005,Europe
01/05/2021,1,5,2021,676,4,Cyprus,CY,CYP,888005,Europe
30/04/2021,30,4,2021,668,2,Cyprus,CY,CYP,888005,Europe
29/04/2021,29,4,2021,845,3,Cyprus,CY,CYP,888005,Europe
28/04/2021,28,4,2021,760,2,Cyprus,CY,CYP,888005,Europe
27/04/2021,27,4,2021,611,3,Cyprus,CY,CYP,888005,Europe
26/04/2021,26,4,2021,773,0,Cyprus,CY,CYP,888005,Europe
25/04/2021,25,4,2021,895,1,Cyprus,CY,CYP,888005,Europe
24/04/2021,24,4,2021,889,1,Cyprus,CY,CYP,888005,Europe
23/04/2021,23,4,2021,927,1,Cyprus,CY,CYP,888005,Europe
22/04/2021,22,4,2021,843,0,Cyprus,CY,CYP,888005,Europe
21/04/2021,21,4,2021,941,1,Cyprus,CY,CYP,888005,Europe
20/04/2021,20,4,2021,822,3,Cyprus,CY,CYP,888005,Europe
19/04/2021,19,4,2021,852,3,Cyprus,CY,CYP,888005,Europe
18/04/2021,18,4,2021,786,4,Cyprus,CY,CYP,888005,Europe
17/04/2021,17,4,2021,677,1,Cyprus,CY,CYP,888005,Europe
16/04/2021,16,4,2021,690,6,Cyprus,CY,CYP,888005,Europe
15/04/2021,15,4,2021,602,3,Cyprus,CY,CYP,888005,Europe
14/04/2021,14,4,2021,619,1,Cyprus,CY,CYP,888005,Europe
13/04/2021,13,4,2021,528,1,Cyprus,CY,CYP,888005,Europe
12/04/2021,12,4,2021,470,0,Cyprus,CY,CYP,888005,Europe
11/04/2021,11,4,2021,446,4,Cyprus,CY,CYP,888005,Europe
10/04/2021,10,4,2021,601,0,Cyprus,CY,CYP,888005,Europe
09/04/2021,9,4,2021,622,2,Cyprus,CY,CYP,888005,Europe
08/04/2021,8,4,2021,529,2,Cyprus,CY,CYP,888005,Europe
07/04/2021,7,4,2021,559,2,Cyprus,CY,CYP,888005,Europe
06/04/2021,6,4,2021,565,1,Cyprus,CY,CYP,888005,Europe
05/04/2021,5,4,2021,431,0,Cyprus,CY,CYP,888005,Europe
04/04/2021,4,4,2021,404,0,Cyprus,CY,CYP,888005,Europe
03/04/2021,3,4,2021,705,1,Cyprus,CY,CYP,888005,Europe
